Gene.ID,Gene.Name,Undifferentiated ,Differentiated,FDR,AveExpr,P value,SRR3133925_nodiff_rep1,SRR3133926_nodiff_rep2,SRR3133927_nodiff_rep3,SRR3133928_diff_rep1,SRR3133929_diff_rep2,SRR3133930_diff_rep3,SRR3133925_nodiff_rep1 CPM,SRR3133926_nodiff_rep2 CPM,SRR3133927_nodiff_rep3 CPM,SRR3133928_diff_rep1 CPM,SRR3133929_diff_rep2 CPM,SRR3133930_diff_rep3 CPM
ENSG00000114646,CSPG5,0,1.1737855091208,0.000222204943676058,3.34186679785095,0.00000741196795479778,142,140,134,279,377,336,6.507,6.768,7.105,13.848,16.145,15.292
ENSG00000065923,SLC9A7,0,1.60230586494416,0.000222204943676058,4.02800060750151,0.00000733218130340274,194,201,182,541,581,736,8.889,9.717,9.651,26.853,24.882,33.497
ENSG00000169427,KCNK9,0,-2.68452461174232,0.000222204943676058,0.453401724917617,0.00000735690919257884,74,75,64,10,10,14,3.391,3.626,3.394,0.496,0.428,0.637
ENSG00000160957,RECQL4,0,-1.77144672290581,0.000222204943676058,5.81432654778983,0.00000739084545393453,2361,2340,1787,455,877,707,108.184,113.125,94.756,22.584,37.558,32.177
ENSG00000166016,ABTB2,0,1.82904275240805,0.000222204943676058,5.49657428533848,0.0000073811729974246,532,504,444,2019,1999,1545,24.377,24.365,23.543,100.214,85.609,70.316
ENSG00000006534,ALDH3B1,0,3.1865118231777,0.000222204943676058,2.49795791463523,0.00000737117133394227,37,36,41,420,349,342,1.695,1.740,2.174,20.847,14.946,15.565
ENSG00000131652,THOC6,0,-0.900242152535406,0.000222204943676058,4.95288716040663,0.00000731743648878877,894,937,785,445,518,510,40.964,45.298,41.625,22.088,22.184,23.211
ENSG00000136261,BZW2,0,-0.788197146273417,0.00022232727298391,6.52166043417552,0.00000743146640625828,2665,2404,2391,1360,1688,1503,122.114,116.219,126.783,67.504,72.290,68.404
ENSG00000159314,ARHGAP27,0,1.2562003839512,0.000223227097415018,2.96075250948984,0.00000747702413671663,119,101,91,230,288,265,5.453,4.883,4.825,11.416,12.334,12.061
ENSG00000157216,SSBP3,0,-0.823377894678551,0.00022339343180474,6.54743504300559,0.00000749808744753773,2631,2700,2362,1265,1739,1594,120.556,130.529,125.245,62.789,74.474,72.546
ENSG00000138092,CENPO,0,-1.86005032321387,0.000224336169240215,5.24635629700672,0.00000759195912546635,1547,1550,1394,277,539,525,70.886,74.933,73.917,13.749,23.083,23.894
ENSG00000088179,PTPN4,0,-0.920232946747227,0.000224336169240215,5.41042887097836,0.00000758398941164446,1344,1223,1062,543,748,732,61.584,59.125,56.313,26.952,32.034,33.315
ENSG00000111859,NEDD9,0,1.8511233011456,0.000224336169240215,3.90930400288893,0.00000757765567937606,154,169,164,652,641,561,7.056,8.170,8.696,32.362,27.451,25.532
ENSG00000232810,TNF,0,-6.1453436936234,0.000224336169240215,-0.873137767313356,0.00000756753360924284,95,100,92,0,3,1,4.353,4.834,4.878,0.000,0.128,0.046
ENSG00000079841,RIMS1,0,-2.38317697319612,0.000224873088143188,4.21161508764574,0.00000764131852913745,852,895,888,103,213,237,39.040,43.268,47.086,5.112,9.122,10.786
ENSG00000185189,NRBP2,0,0.885207835071955,0.000224873088143188,6.4037980932554,0.00000763880052437626,1346,1360,1149,2174,2550,2776,61.676,65.748,60.926,107.907,109.206,126.341
ENSG00000186522,SEPT10,0,0.885027316656788,0.000225954815530002,6.16721493132571,0.00000769374579925317,1093,1084,1087,1906,2340,2106,50.083,52.405,57.638,94.605,100.213,95.848
ENSG00000130813,C19orf66,0,1.47918465324149,0.000226515374699088,4.01125160987981,0.00000772854121719494,230,196,171,596,591,564,10.539,9.475,9.067,29.583,25.310,25.669
ENSG00000171608,PIK3CD,0,1.172220237295,0.000226785415142515,4.69988706938363,0.00000775348194627323,386,392,297,724,1008,822,17.687,18.951,15.748,35.936,43.169,37.411
ENSG00000092531,SNAP23,0,0.958776755531122,0.000227632083411727,3.93948030922361,0.00000779821423060979,252,222,206,404,515,474,11.547,10.732,10.923,20.053,22.055,21.573
ENSG00000149218,ENDOD1,0,1.69899344157363,0.000228530035513985,4.95708178240897,0.00000785552649670839,342,365,356,1246,1098,1293,15.671,17.646,18.877,61.846,47.023,58.847
ENSG00000075035,WSCD2,0,-3.79937613200499,0.000228530035513985,-0.761867373937372,0.00000786067251143805,45,43,47,2,3,4,2.062,2.079,2.492,0.099,0.128,0.182
ENSG00000129116,PALLD,0,0.888284061901424,0.000229308488880794,6.67325076889756,0.00000790335083035746,1561,1582,1488,2843,3222,2950,71.527,76.480,78.901,141.113,137.985,134.260
ENSG00000160951,PTGER1,0,1.96865296984184,0.000231295659310289,2.60957772311169,0.00000798788060586156,61,70,58,268,252,264,2.795,3.384,3.075,13.302,10.792,12.015
ENSG00000012223,LTF,0,-7.82983196902126,0.0002330343486311,-0.99609237204933,0.00000806408737634667,204,152,119,1,0,0,9.348,7.348,6.310,0.050,0.000,0.000
ENSG00000134376,CRB1,0,1.54072350016064,0.000236752741765342,3.19908573106157,0.00000823755581032584,126,104,103,263,408,358,5.773,5.028,5.462,13.054,17.473,16.293
ENSG00000008256,CYTH3,0,1.16278312749246,0.000236752741765342,6.29141243672843,0.00000821762338235475,1111,1173,957,2507,2786,2328,50.908,56.708,50.745,124.436,119.313,105.952
ENSG00000178401,DNAJC22,0,2.17379005774577,0.000236752741765342,3.07688884806091,0.00000824201639155352,105,82,61,408,398,364,4.811,3.964,3.235,20.251,17.045,16.566
ENSG00000171219,CDC42BPG,0,2.04406855188946,0.000240620292409224,2.49858168790755,0.00000839334307086268,66,58,48,184,282,291,3.024,2.804,2.545,9.133,12.077,13.244
ENSG00000103742,IGDCC4,0,1.9674523727391,0.000241120703379927,1.63973624998176,0.00000842751972978385,36,36,25,110,145,147,1.650,1.740,1.326,5.460,6.210,6.690
ENSG00000132842,AP3B1,0,0.816762003854072,0.000241865398124624,6.05589755526451,0.00000850468494963641,1049,1047,998,1763,2011,1959,48.067,50.616,52.919,87.507,86.123,89.158
ENSG00000174136,RGMB,0,1.21610779804175,0.000241865398124624,4.5731343298632,0.00000856571258148255,349,318,297,748,906,712,15.992,15.373,15.748,37.127,38.800,32.405
ENSG00000079950,STX7,0,1.13887406360493,0.000241865398124624,4.56473757273415,0.00000853266172668352,339,307,340,625,878,791,15.533,14.842,18.029,31.022,37.601,36.000
ENSG00000154678,PDE1C,0,-4.95434304594842,0.000241865398124624,-2.95809323114497,0.00000851198794028085,15,16,12,0,0,0,0.687,0.774,0.636,0.000,0.000,0.000
ENSG00000132386,SERPINF1,0,4.06452873676503,0.000241865398124624,5.58910401102175,0.00000858773119554837,282,259,192,6215,4056,3077,12.922,12.521,10.181,308.483,173.702,140.040
ENSG00000172232,AZU1,0,1.98928583776211,0.000241865398124624,1.51252912363296,0.00000852054738950129,32,29,26,118,136,115,1.466,1.402,1.379,5.857,5.824,5.234
ENSG00000176533,GNG7,0,1.12813235774008,0.000241865398124624,5.31398232645679,0.00000854937018068341,619,620,439,1151,1356,1321,28.363,29.973,23.278,57.130,58.072,60.121
ENSG00000100292,HMOX1,0,1.73408400849343,0.000241865398124624,2.5427319098027,0.0000085718130404349,79,63,55,226,229,236,3.620,3.046,2.916,11.218,9.807,10.741
ENSG00000128849,CGNL1,0,4.33587472801862,0.000243423272656802,3.34201150568216,0.00000865992641282521,41,56,42,1118,778,1102,1.879,2.707,2.227,55.492,33.319,50.154
ENSG00000124194,GDAP1L1,0,-1.57429766053321,0.000244025549763899,4.2450111152652,0.00000869827549089073,756,714,571,166,282,281,34.641,34.518,30.277,8.239,12.077,12.789
ENSG00000138413,IDH1,0,1.25000946351551,0.000244088647625634,6.74410385015694,0.00000871745170091549,1534,1401,1360,3745,3593,3390,70.290,67.730,72.114,185.884,153.874,154.286
ENSG00000149591,TAGLN,0,1.59700470535162,0.000246464794180659,3.09745779711044,0.00000881940594987657,103,98,101,314,309,343,4.720,4.738,5.356,15.585,13.233,15.611
ENSG00000158014,SLC30A2,0,-5.18556514344367,0.000246514146518616,-2.84103166494988,0.00000884687352635868,20,14,17,0,0,0,0.916,0.677,0.901,0.000,0.000,0.000
ENSG00000213366,GSTM2,0,1.19444664893037,0.000246514146518616,4.49949685962212,0.0000088553625448435,335,315,273,739,738,745,15.350,15.228,14.476,36.680,31.606,33.906
ENSG00000189221,MAOA,0,1.20876553489952,0.000247422689016651,4.61965303042426,0.00000890515780857432,351,357,293,643,868,942,16.083,17.259,15.536,31.915,37.173,42.872
ENSG00000035115,SH3YL1,0,-0.892501954279937,0.000247506065740497,4.87851648914693,0.00000894021606510165,873,832,774,379,540,493,40.002,40.222,41.041,18.812,23.126,22.437
ENSG00000112029,FBXO5,0,-1.40132955746964,0.000247506065740497,5.15640363255631,0.00000901114317016372,1272,1125,1196,344,581,527,58.285,54.387,63.418,17.075,24.882,23.985
ENSG00000106327,TFR2,0,-1.66107620890892,0.000247506065740497,3.71292017856741,0.00000897799906986549,523,540,394,115,195,177,23.965,26.106,20.892,5.708,8.351,8.056
ENSG00000110719,TCIRG1,0,2.18507010069328,0.000247506065740497,1.50198126180969,0.00000901103213462116,31,31,20,105,144,146,1.420,1.499,1.061,5.212,6.167,6.645
ENSG00000185650,ZFP36L1,0,2.06565944570783,0.000247506065740497,3.62405270514297,0.00000900479606026755,121,137,113,580,599,468,5.544,6.623,5.992,28.788,25.653,21.300
ENSG00000181019,NQO1,0,2.47385315922845,0.000247506065740497,5.24376805643345,0.0000089918261930648,390,319,288,2308,1628,1924,17.870,15.422,15.271,114.558,69.721,87.565
ENSG00000180875,GREM2,0,3.8607152022632,0.000249255243702882,2.95160194722288,0.0000090921122182882,52,38,35,736,707,504,2.383,1.837,1.856,36.532,30.278,22.938
ENSG00000163249,CCNYL1,0,0.951073319021745,0.000252399750618673,4.61860564439842,0.000009229544826635,396,380,318,619,863,752,18.145,18.371,16.862,30.724,36.959,34.225
ENSG00000052749,RRP12,0,-0.672398374038063,0.000252399750618673,6.54867675671704,0.00000924182165926904,2566,2495,2244,1426,1770,1631,117.578,120.618,118.988,70.780,75.802,74.230
ENSG00000145819,ARHGAP26,0,2.65552936507144,0.000255400581544022,6.10587434092469,0.00000938114458891524,600,571,524,4403,4489,2639,27.493,27.604,27.785,218.544,192.246,120.106
ENSG00000119403,PHF19,0,-2.03530209566057,0.000255400581544022,5.62443818075812,0.00000938712262263048,2104,2212,1892,326,671,656,96.408,106.937,100.324,16.181,28.736,29.856
ENSG00000057294,PKP2,0,1.79044922446635,0.000255861796811243,3.18551050287017,0.00000943561173876415,106,101,93,387,377,337,4.857,4.883,4.931,19.209,16.145,15.338
ENSG00000160298,C21orf58,0,-1.50868004001105,0.000255861796811243,4.87684609061446,0.00000943956143575458,1119,1084,883,263,477,419,51.274,52.405,46.821,13.054,20.428,19.070
ENSG00000182195,LDOC1,0,2.2448739064655,0.000258336505251014,3.97315683483179,0.00000958460681756536,171,134,140,840,729,664,7.835,6.478,7.424,41.694,31.220,30.220
ENSG00000179399,GPC5,0,3.27158162729824,0.000258336505251014,0.740381025662715,0.00000955001229315209,13,10,9,94,105,142,0.596,0.483,0.477,4.666,4.497,6.463
ENSG00000129493,HEATR5A,0,0.967263221750299,0.000258336505251014,5.24229241447462,0.00000957898386240439,618,533,522,1099,1164,1172,28.318,25.767,27.679,54.549,49.849,53.340
ENSG00000049323,LTBP1,0,4.93628485632995,0.000259577143709431,3.79679585207228,0.00000964863724190395,47,54,53,2184,1594,1314,2.154,2.611,2.810,108.403,68.265,59.803
ENSG00000083454,P2RX5,0,5.01002863910932,0.000261728463247711,-2.86272422981511,0.00000974675345104167,0,0,0,12,19,19,0.000,0.000,0.000,0.596,0.814,0.865
ENSG00000084731,KIF3C,0,-0.725863916212095,0.000262687024061852,7.75459674645066,0.00000980066705584442,6092,6038,5071,3230,4052,3654,279.144,291.902,268.890,160.322,173.531,166.301
ENSG00000115310,RTN4,0,0.761116149940079,0.00026372506908249,8.72577206948754,0.00000985768462104453,7345,6886,5923,10993,13035,11801,336.558,332.897,314.068,545.641,558.236,537.087
ENSG00000135451,TROAP,0,-1.60267080826027,0.000265649926446568,5.3352571792829,0.00000994805549799907,1418,1520,1423,351,660,534,64.975,73.483,75.455,17.422,28.265,24.303
ENSG00000115163,CENPA,0,-1.91732252601861,0.000267441985592589,4.25300946884461,0.0000100522577109004,775,724,805,147,299,211,35.512,35.001,42.685,7.296,12.805,9.603
ENSG00000101489,CELF4,0,-2.7836657522679,0.000267441985592589,4.36326477874917,0.000010033816865408,1194,1212,982,85,238,230,54.711,58.593,52.071,4.219,10.193,10.468
ENSG00000137343,ATAT1,0,0.69145665328953,0.000267818957418693,6.04497534314327,0.000010103572318708,1129,1099,983,1636,1928,1891,51.732,53.130,52.124,81.203,82.568,86.063
ENSG00000137491,SLCO2B1,0,-3.43592240554659,0.000267818957418693,0.111594758366606,0.0000100868820947486,89,69,63,4,7,10,4.078,3.336,3.341,0.199,0.300,0.455
ENSG00000250565,ATP6V1E2,0,-0.899486135765986,0.000268493322064157,4.39081329416369,0.0000101476324913291,624,589,555,300,339,359,28.593,28.475,29.429,14.891,14.518,16.339
ENSG00000055332,EIF2AK2,0,-0.784318585531702,0.000269032293894632,6.73259432495384,0.0000102024008826288,3074,2850,2702,1456,1897,1944,140.855,137.781,143.274,72.269,81.241,88.475
ENSG00000186395,KRT10,0,1.06045550818878,0.000269032293894632,4.26559953906048,0.0000102053165575842,279,300,244,562,664,580,12.784,14.503,12.938,27.895,28.436,26.397
ENSG00000123685,BATF3,0,1.84489522738618,0.000270397650807639,1.7546724530433,0.0000102758607935219,38,41,30,133,148,134,1.741,1.982,1.591,6.601,6.338,6.099
ENSG00000164949,GEM,0,-1.41569769694085,0.000271569830491795,4.55213440272778,0.0000103459811187873,864,795,711,292,393,260,39.590,38.434,37.701,14.494,16.831,11.833
ENSG00000086475,SEPHS1,0,-0.756440417771572,0.000271569830491795,6.5607009728586,0.0000103779379802011,2696,2521,2366,1372,1824,1545,123.534,121.875,125.457,68.100,78.114,70.316
ENSG00000120645,IQSEC3,0,-2.0473227744481,0.000271569830491795,3.33641509372351,0.0000104145711693455,497,456,335,73,120,138,22.773,22.045,17.763,3.623,5.139,6.281
ENSG00000198959,TGM2,0,3.3076540487652,0.000271569830491795,5.80104442831086,0.000010379353495548,431,379,294,5180,3858,2742,19.749,18.322,15.589,257.111,165.222,124.794
ENSG00000100416,TRMU,0,-0.894529634285196,0.000271569830491795,5.90357831676461,0.0000104009173106272,1791,1736,1525,762,1041,1074,82.066,83.925,80.863,37.822,44.582,48.880
ENSG00000163378,EOGT,0,1.60160995657076,0.000271629883008102,4.43942586835264,0.0000104733852255551,286,260,223,875,779,806,13.105,12.569,11.825,43.431,33.361,36.683
ENSG00000182158,CREB3L2,0,1.24190038674156,0.000271629883008102,6.30600897883033,0.0000104418113470206,1086,1086,1005,1952,3157,2950,49.762,52.502,53.290,96.888,135.201,134.260
ENSG00000154217,PITPNC1,0,0.695876998793498,0.000271629883008102,6.13098558269214,0.000010462391701214,1192,1139,1070,1696,2053,2057,54.619,55.064,56.737,84.181,87.922,93.618
ENSG00000169908,TM4SF1,0,8.79321589969756,0.000274619233852142,1.55629678347454,0.0000106076916266049,4,1,3,1560,1327,1163,0.183,0.048,0.159,77.431,56.830,52.930
ENSG00000176383,B3GNT4,0,2.50678809878374,0.000274927660733383,2.41583478369375,0.0000106558263784215,50,39,48,302,263,263,2.291,1.885,2.545,14.990,11.263,11.970
ENSG00000167363,FN3K,0,0.976087385918448,0.000274927660733383,5.35866504068149,0.0000106577366400805,673,644,500,1162,1286,1292,30.838,31.134,26.513,57.676,55.074,58.801
ENSG00000123609,NMI,0,5.82042503653825,0.000274939887670584,-1.91912110680855,0.000010715410323916,0,1,0,44,44,40,0.000,0.048,0.000,2.184,1.884,1.820
ENSG00000104419,NDRG1,0,1.07928598942462,0.000274939887670584,4.26287064450992,0.0000107010946247556,268,278,268,575,643,592,12.280,13.440,14.211,28.540,27.537,26.943
ENSG00000157734,SNX22,0,1.40835092969779,0.000274939887670584,2.9494581815735,0.000010686644757547,89,111,93,237,295,285,4.078,5.366,4.931,11.764,12.634,12.971
ENSG00000162998,FRZB,0,3.01458682347632,0.000275340147659199,4.20960864901359,0.0000107501042393987,140,137,123,1395,1164,910,6.415,6.623,6.522,69.241,49.849,41.416
ENSG00000114805,PLCH1,0,2.14738381903041,0.00027562405133477,3.28160424266103,0.0000107994167131862,96,95,94,311,507,540,4.399,4.593,4.984,15.437,21.713,24.576
ENSG00000139579,NABP2,0,-0.772242322556058,0.00027562405133477,6.1415738835792,0.0000107906958155109,2032,1996,1687,971,1302,1257,93.109,96.495,89.453,48.196,55.759,57.209
ENSG00000165689,ENTR1,0,-0.736153702178656,0.000275710136094796,6.00244165643775,0.0000108219096414462,1734,1782,1596,929,1167,1140,79.454,86.149,84.628,46.111,49.978,51.884
ENSG00000117594,HSD11B1,0,-6.32990805641063,0.000277375276199424,-0.0516329326068539,0.0000109065035787152,240,158,150,1,5,1,10.997,7.638,7.954,0.050,0.214,0.046
ENSG00000077080,ACTL6B,0,-1.56040340513024,0.000278546211919176,5.42744958683648,0.000010971861884195,1629,1652,1317,376,620,674,74.643,79.864,69.834,18.663,26.552,30.675
ENSG00000073331,ALPK1,0,2.36286587490142,0.000279063549416522,3.02790454068636,0.0000110115922065188,60,82,81,418,430,353,2.749,3.964,4.295,20.748,18.415,16.066
ENSG00000183837,PNMA3,0,-2.17934084776747,0.000280018497574553,2.23963067717309,0.0000111183254451825,204,249,174,36,50,59,9.348,12.038,9.226,1.787,2.141,2.685
ENSG00000137478,FCHSD2,0,-0.927776493995134,0.000280018497574553,5.21572825278846,0.0000111151136933926,1137,1040,995,462,686,619,52.099,50.278,52.760,22.932,29.379,28.172
ENSG00000148484,RSU1,0,0.740863585317497,0.000280018497574553,5.58517624202556,0.0000111269486206809,804,772,717,1239,1447,1346,36.840,37.322,38.019,61.498,61.969,61.259
ENSG00000135116,HRK,0,3.95902396191209,0.000280018497574553,1.30858703715655,0.0000111139369405194,12,10,16,198,181,260,0.550,0.483,0.848,9.828,7.751,11.833
ENSG00000188706,ZDHHC9,0,0.790901225920692,0.000280630895147827,5.68838460166086,0.000011170744369962,859,799,763,1349,1502,1555,39.361,38.627,40.458,66.958,64.325,70.771
ENSG00000091986,CCDC80,0,6.4426554242547,0.000283011788664379,4.68527535280422,0.0000112851441388362,68,46,57,7973,4711,3709,3.116,2.224,3.022,395.742,201.753,168.804
ENSG00000073536,NLE1,0,-0.84121823229056,0.000285817714054791,4.66092998923617,0.0000114168518235478,769,696,632,338,460,436,35.237,33.647,33.512,16.777,19.700,19.843
ENSG00000163050,COQ8A,0,-0.959215636333687,0.000286396890593743,5.4376303549084,0.0000114802728571017,1346,1278,1111,659,664,695,61.676,61.784,58.911,32.710,28.436,31.631
ENSG00000171103,TRMT61B,0,-0.966705116544885,0.000286396890593743,4.42606467948479,0.000011549395308296,646,659,556,277,395,333,29.601,31.859,29.482,13.749,16.916,15.155
ENSG00000254122,PCDHGB7,0,1.41918274401496,0.000286396890593743,4.56431823726879,0.0000115092532222908,318,314,261,879,814,822,14.571,15.180,13.840,43.629,34.860,37.411
ENSG00000106554,CHCHD3,0,-0.728338459392973,0.000286396890593743,6.84325896453527,0.0000114882118990441,3249,2929,2953,1695,2153,1964,148.874,141.600,156.583,84.132,92.204,89.385
ENSG00000150594,ADRA2A,0,3.79575676339926,0.000286396890593743,2.45132462698842,0.0000115591532819389,41,27,23,518,392,431,1.879,1.305,1.220,25.711,16.788,19.616
ENSG00000103154,NECAB2,0,-3.1994688062104,0.000286396890593743,0.626027873676675,0.0000115573417156985,119,100,72,12,11,9,5.453,4.834,3.818,0.596,0.471,0.410
ENSG00000101846,STS,0,-1.05459888614252,0.000287643526221618,3.89735427171491,0.0000116294157966161,492,422,416,186,265,224,22.544,20.401,22.058,9.232,11.349,10.195
ENSG00000135298,ADGRB3,0,0.941026499752073,0.000288362330903132,5.82098281373217,0.0000117231915450306,864,804,851,1589,1846,1652,39.590,38.869,45.124,78.870,79.057,75.186
ENSG00000170419,VSTM2A,0,-2.5558343783542,0.000288362330903132,3.32313436287977,0.0000118184561417303,521,502,491,47,112,128,23.873,24.269,26.035,2.333,4.797,5.826
ENSG00000148343,MIGA2,0,-0.747112155003742,0.000288362330903132,5.27544213244865,0.0000117691349090696,1101,1091,914,575,705,665,50.449,52.743,48.465,28.540,30.192,30.265
ENSG00000035403,VCL,0,0.919031797637603,0.000288362330903132,6.91672991925912,0.0000117292738576679,1921,1891,1625,3490,3924,3382,88.023,91.419,86.166,173.227,168.049,153.921
ENSG00000123064,DDX54,0,-0.712986835659716,0.000288362330903132,6.16653693583423,0.0000117940145354321,1976,1998,1714,1090,1345,1216,90.543,96.591,90.885,54.102,57.601,55.343
ENSG00000258986,TMEM179,0,-1.6256723345752,0.000288362330903132,5.5378796554171,0.0000118000792209523,1757,1813,1502,386,753,634,80.508,87.648,79.644,19.159,32.248,28.855
ENSG00000179588,ZFPM1,0,-1.36854720899775,0.000288362330903132,4.79343928057654,0.0000117233786502874,1056,1023,713,303,421,405,48.387,49.456,37.807,15.039,18.030,18.432
